date,buckshot_nswc_seal,dragomir_sabre,osiris_elite_crew,seal_team_6_soldier_nswc_seal,slingshot_phoenix,soldier_phoenix,lt._commander_ricksaw_nswc_seal,b_squadron_officer_sas,special_agent_ava_fbi,blackwolf_sabre,enforcer_phoenix,maximus_sabre,the_elite_mr._muhlik_elite_crew,3rd_commando_company_ksk,'two_times'_mccoy_usaf_tacp,rezan_the_ready_sabre,'the_doctor'_romanov_sabre,markus_delrow_fbi_hrt,operator_fbi_swat,prof._shahmat_elite_crew,getaway_sally_the_professionals,number_k_the_professionals,little_kev_the_professionals,safecracker_voltzmann_the_professionals,sergeant_bombson_swat,john_'van_healen'_kask_swat,'blueberries'_buckshot_nswc_seal,sir_bloody_loudmouth_darryl_the_professionals,dragomir_sabre_footsoldier,sir_bloody_miami_darryl_the_professionals,cmdr._mae_'dead_cold'_jamison_swat,sir_bloody_skullhead_darryl_the_professionals,chem-haz_specialist_swat,bio-haz_specialist_swat,street_soldier_phoenix,1st_lieutenant_farlow_swat,'two_times'_mccoy_tacp_cavalry,sir_bloody_darryl_royale_the_professionals,sir_bloody_silent_darryl_the_professionals,sous-lieutenant_medic_gendarmerie_nationale,trapper_aggressor_guerrilla_warfare,vypa_sista_of_the_revolution_guerrilla_warfare,officer_jacques_beltram_gendarmerie_nationale,'medium_rare'_crasswater_guerrilla_warfare,arno_the_overgrown_guerrilla_warfare,aspirant_gendarmerie_nationale,bloody_darryl_the_strapped_the_professionals,chef_d'escadron_rouchard_gendarmerie_nationale,chem-haz_capitaine_gendarmerie_nationale,cmdr._davida_'goggles'_fernandez_seal_frogman,cmdr._frank_'wet_sox'_baroud_seal_frogman,col._mangos_dabisi_guerrilla_warfare,crasswater_the_forgotten_guerrilla_warfare,d_squadron_officer_nzsas,elite_trapper_solman_guerrilla_warfare,trapper_guerrilla_warfare,lieutenant_'tree_hugger'_farlow_swat,lieutenant_rex_krikey_seal_frogman,primeiro_tenente_brazilian_1st_battalion,jungle_rebel_elite_crew
2023-10-07 00:00:00+00:00,3.537,2.673,2.282,6.976,3.519,1.948,9.914,4.931,15.15,4.761,2.391,2.446,4.843,8.582,3.774,3.804,7.314,3.356,5.081,2.347,43.791,38.955,17.029,12.378,6.858,5.23,7.976,37.397,4.05,65.176,9.276,24.672,7.541,6.808,6.998,5.755,3.812,27.758,19.32,4.568,8.947,25.016,9.334,16.002,6.986,4.163,22.661,13.337,12.197,50.708,41.412,15.118,10.447,23.189,16.106,12.299,8.522,8.589,21.762,8.307
2023-10-08 00:00:00+00:00,3.635,2.739,2.316,7.102,3.549,1.986,9.869,4.921,15.277,4.705,2.406,2.551,4.977,8.47,3.987,3.972,7.363,3.534,5.224,2.415,44.493,39.241,16.881,12.506,6.818,5.313,7.867,36.651,4.179,65.326,9.244,24.284,7.465,7.071,7.012,5.838,4.015,27.808,19.146,4.647,9.081,25.257,9.44,16.461,7.15,4.226,21.72,13.797,12.254,49.693,42.836,15.017,10.567,23.293,15.878,12.257,8.73,8.489,22.145,8.509
2023-10-09 00:00:00+00:00,3.61,2.704,2.336,7.171,3.541,2.012,9.764,4.913,15.072,4.74,2.431,2.582,4.88,8.517,3.902,3.94,7.461,3.536,5.442,2.397,42.533,38.488,17.16,12.347,6.857,5.524,8.183,36.325,4.08,63.66,9.224,24.812,7.62,7.048,7.067,5.862,3.95,27.72,18.672,4.809,8.974,25.01,9.5,16.563,7.087,4.179,21.835,14.005,12.278,50.66,42.557,15.161,10.417,22.843,15.646,12.291,8.346,8.632,22.782,8.501
2023-10-10 00:00:00+00:00,3.622,2.7,2.347,7.035,3.443,2.006,9.707,4.91,14.712,4.616,2.412,2.527,4.818,8.37,3.915,3.878,7.383,3.543,5.254,2.516,41.501,38.524,16.875,12.018,6.879,5.49,8.152,35.427,4.029,64.998,9.036,23.586,7.478,7.068,7.123,5.871,4.046,27.798,19.086,4.719,9.251,24.407,9.324,16.159,7.001,4.28,21.394,13.359,12.297,50.324,42.898,14.899,10.367,22.32,15.63,12.082,8.484,8.298,23.765,8.815
2023-10-11 00:00:00+00:00,3.566,2.711,2.353,7.007,3.532,1.951,9.74,4.888,14.837,4.67,2.408,2.54,4.811,8.366,3.921,3.877,7.414,3.574,5.373,2.466,42.925,38.397,17.168,12.232,6.792,5.601,8.071,36.224,4.075,63.814,8.943,24.464,7.372,6.941,7.015,5.706,4.033,28.204,19.083,4.851,9.079,24.621,9.26,15.918,6.904,4.236,21.723,13.519,12.062,52.008,42.739,14.941,10.362,23.142,15.939,12.035,8.375,8.471,24.378,8.699
2023-10-12 00:00:00+00:00,3.485,2.692,2.401,7.084,3.473,1.919,9.809,4.868,14.912,4.633,2.431,2.549,4.876,8.439,3.905,3.86,7.368,3.498,5.444,2.538,42.39,38.0,18.078,12.061,6.706,5.963,8.202,36.294,4.164,65.576,9.004,23.779,7.375,7.032,7.128,5.801,4.067,27.949,19.0,4.925,9.194,24.909,12.046,16.142,6.892,4.335,22.04,13.754,12.316,51.324,42.626,14.836,10.33,23.515,15.833,12.728,8.645,8.526,25.169,8.955
2023-10-13 00:00:00+00:00,3.624,2.847,2.496,7.11,3.519,2.001,9.819,4.809,15.06,4.745,2.47,2.64,5.052,8.39,3.911,3.939,7.471,3.523,5.599,2.645,43.215,38.866,18.109,12.169,6.84,6.071,8.237,35.921,4.256,64.475,9.133,24.373,7.537,7.061,7.255,5.849,4.063,27.453,19.262,5.337,9.309,25.656,11.609,16.539,7.094,4.542,22.158,13.419,12.487,51.123,44.545,15.308,10.759,24.646,16.085,12.053,8.754,8.485,25.512,9.257
2023-10-14 00:00:00+00:00,3.398,2.853,2.652,7.185,3.521,1.966,10.038,4.824,15.147,4.767,2.438,2.68,5.162,8.463,3.89,4.043,7.485,3.504,5.875,2.677,42.933,39.343,17.669,12.373,7.141,5.999,8.226,36.894,4.591,66.368,9.289,24.327,7.57,7.131,7.17,5.931,4.109,27.736,19.404,5.301,9.722,26.9,11.204,16.303,7.249,4.627,22.271,13.831,12.685,52.644,43.118,15.454,11.095,25.369,16.508,12.182,8.859,8.544,25.522,9.404
2023-10-15 00:00:00+00:00,3.66,2.92,2.763,7.088,3.496,2.001,10.155,4.853,15.384,4.807,2.505,2.656,5.157,8.468,3.867,4.09,7.539,3.618,5.826,2.748,44.414,39.266,18.234,12.801,7.179,6.007,8.509,36.456,4.689,66.582,9.435,23.649,7.742,7.247,7.196,5.951,4.141,28.379,19.925,5.589,9.521,26.187,12.212,15.986,7.392,4.853,22.598,14.543,13.115,51.598,43.787,15.84,10.9,25.347,16.151,12.685,9.415,8.611,25.231,9.593
2023-10-16 00:00:00+00:00,3.687,2.84,2.651,6.976,3.419,1.893,10.108,4.806,15.345,4.78,2.418,2.768,5.187,8.407,3.88,4.04,7.363,3.623,5.815,2.663,43.771,39.373,17.845,12.59,7.108,6.046,8.471,36.829,4.685,66.795,9.601,24.343,8.002,7.226,7.046,5.994,4.263,27.545,19.899,5.57,9.175,28.891,11.641,16.555,7.413,4.817,21.825,13.917,13.028,51.102,43.048,15.967,11.065,24.954,16.071,12.523,9.256,8.45,24.243,9.668
2023-10-17 00:00:00+00:00,3.71,2.825,2.671,7.177,3.627,1.976,9.867,4.819,15.259,4.673,2.474,2.726,5.065,8.366,3.96,4.002,7.51,3.652,5.688,2.747,44.25,39.397,18.114,12.589,7.116,5.899,10.19,36.482,4.489,66.449,9.28,24.103,7.671,7.415,6.988,6.032,4.119,27.958,19.493,5.605,9.178,27.39,11.131,15.911,7.26,4.844,21.621,13.899,13.364,50.076,42.762,15.797,10.481,24.996,16.179,12.559,9.285,8.389,23.151,9.528
2023-10-18 00:00:00+00:00,3.676,2.89,2.571,7.129,3.543,1.942,9.833,4.76,14.937,4.63,2.427,2.667,5.117,8.577,3.973,4.003,7.333,3.661,5.655,2.724,43.939,37.83,17.855,12.037,7.091,5.988,11.872,35.81,4.524,66.845,9.019,23.901,7.574,7.156,6.998,5.868,4.182,27.862,19.097,5.554,8.847,27.152,11.168,15.981,7.254,4.924,21.398,14.145,13.024,49.636,42.714,15.913,11.023,24.285,16.107,11.949,9.194,8.343,22.834,9.181
2023-10-19 00:00:00+00:00,3.602,2.828,2.61,7.13,3.561,1.993,9.63,4.749,14.557,4.667,2.381,2.742,5.05,8.55,3.856,3.986,7.441,3.666,5.493,2.821,42.421,38.457,17.799,12.178,6.875,5.972,11.814,36.924,4.657,63.58,8.971,23.53,7.407,7.39,6.936,5.915,4.163,27.797,19.043,5.359,9.181,27.657,11.142,16.435,7.142,4.919,21.758,13.662,12.897,48.387,42.545,15.794,10.764,25.069,16.171,12.358,9.327,8.294,23.106,9.325
2023-10-20 00:00:00+00:00,3.605,2.877,2.634,7.144,3.616,1.99,9.64,4.76,14.78,4.617,2.391,2.725,5.082,8.568,3.89,4.064,7.236,3.636,5.452,2.817,43.459,37.812,17.35,12.251,7.032,5.908,11.787,36.181,4.838,63.189,8.922,24.646,7.678,7.173,6.941,5.847,4.086,27.226,19.308,5.151,9.273,26.908,10.752,16.67,7.258,4.728,21.587,13.876,13.048,49.144,41.197,16.231,10.93,24.96,16.057,12.237,9.323,8.22,22.936,9.446
2023-10-21 00:00:00+00:00,3.603,2.836,2.548,7.188,3.598,1.933,9.709,4.774,14.721,4.595,2.362,2.755,4.993,8.598,3.863,4.044,7.363,3.68,5.348,2.75,42.868,38.53,17.646,12.11,7.143,5.895,11.729,37.235,4.766,63.53,9.089,23.498,7.829,7.299,7.049,5.864,3.963,27.688,19.187,5.249,9.372,26.788,9.868,16.273,7.156,4.63,21.423,13.756,13.129,50.069,42.791,16.307,10.957,24.855,16.313,12.285,9.348,8.549,22.904,9.27
2023-10-22 00:00:00+00:00,3.598,2.74,2.549,7.06,3.527,1.911,9.773,4.784,14.715,4.635,2.33,2.546,5.026,8.634,3.862,4.044,7.245,3.621,5.428,2.598,41.974,38.693,17.21,12.296,7.108,5.848,11.601,36.41,4.636,63.032,8.855,23.54,7.748,7.317,6.946,5.91,3.969,27.579,19.434,5.178,9.339,27.135,9.577,17.017,7.11,4.579,21.186,13.669,13.116,50.725,40.338,16.658,11.06,24.77,16.222,12.28,9.083,8.42,22.153,9.236
2023-10-23 00:00:00+00:00,3.578,2.763,2.489,6.979,3.444,1.842,9.627,4.718,14.459,4.63,2.266,2.596,4.931,8.335,3.806,3.946,7.12,3.567,5.38,2.615,42.526,38.192,17.693,12.022,7.04,5.607,11.299,36.588,4.588,63.684,8.731,23.134,7.648,7.076,6.978,5.768,3.945,26.897,18.953,5.059,9.199,26.423,9.336,16.394,7.023,4.47,20.639,13.59,12.687,48.237,41.338,16.917,10.873,24.911,15.809,12.419,8.808,8.127,22.508,9.198
2023-10-24 00:00:00+00:00,3.531,2.597,2.438,6.842,3.334,1.811,9.595,4.667,14.371,4.538,2.268,2.542,4.819,8.239,3.817,3.866,7.07,3.51,5.21,2.685,39.64,37.843,17.051,11.928,6.815,5.521,10.872,34.659,4.369,64.166,8.537,22.752,7.591,7.208,7.016,5.645,4.005,26.567,18.247,5.068,8.973,25.634,9.073,16.943,7.028,4.437,19.84,13.447,12.623,48.688,40.737,16.763,11.036,24.154,15.768,12.259,8.883,8.176,22.251,8.964
2023-10-25 00:00:00+00:00,3.395,2.584,2.344,6.819,3.316,1.79,9.27,4.547,13.917,4.308,2.229,2.431,4.666,8.119,3.667,3.666,6.885,3.426,5.119,2.566,41.114,37.643,16.362,11.417,6.515,5.553,10.296,35.246,4.185,63.557,8.456,22.263,7.475,7.007,6.73,5.414,3.755,25.832,17.838,5.124,8.778,24.321,8.792,16.724,6.829,4.345,20.072,13.103,12.635,48.612,39.985,16.598,10.535,23.766,15.211,11.83,8.914,7.871,22.695,8.833
2023-10-26 00:00:00+00:00,3.295,2.494,2.333,6.502,3.2,1.755,8.853,4.425,13.22,4.22,2.181,2.368,4.539,7.735,3.516,3.624,6.727,3.368,4.801,2.522,40.318,36.415,16.375,11.307,6.548,5.324,10.211,34.376,4.014,60.862,8.295,22.147,7.152,6.713,6.677,5.215,3.668,24.263,17.637,4.914,8.627,24.398,8.973,15.903,6.903,4.056,19.838,12.652,12.495,47.325,39.147,15.594,10.335,24.005,14.868,11.511,8.786,7.743,21.841,8.796
2023-10-27 00:00:00+00:00,3.274,2.382,2.301,6.29,3.181,1.721,8.473,4.266,13.146,4.151,2.105,2.294,4.447,7.565,3.557,3.518,6.567,3.327,4.81,2.385,37.317,34.722,15.425,10.941,6.491,4.959,9.503,32.549,3.925,60.217,8.007,21.057,7.041,6.393,6.557,5.329,3.653,24.113,17.087,4.753,8.605,23.985,8.775,16.061,6.511,3.992,18.837,12.574,12.14,46.136,38.526,16.009,10.089,22.751,14.16,11.007,8.413,7.374,20.772,8.691
2023-10-28 00:00:00+00:00,3.236,2.399,2.242,6.248,3.127,1.638,8.729,4.22,13.074,4.058,2.022,2.288,4.505,7.612,3.461,3.457,6.483,3.29,4.771,2.341,36.623,35.755,15.371,10.909,6.27,4.936,9.585,33.942,3.903,57.316,7.901,21.251,6.699,6.292,6.502,5.212,3.509,24.478,17.102,4.629,8.315,24.045,8.676,15.639,6.376,3.908,19.631,12.542,12.003,43.583,37.042,15.56,9.891,22.722,14.944,11.555,8.761,7.31,20.964,8.476
2023-10-29 00:00:00+00:00,3.196,2.382,2.24,6.055,3.021,1.584,8.622,4.21,13.043,4.016,1.992,2.256,4.262,7.712,3.479,3.523,6.544,3.288,4.77,2.284,37.611,35.091,15.578,10.776,6.246,4.846,9.612,32.459,3.848,59.249,7.728,21.067,6.802,6.432,6.444,5.121,3.556,24.648,17.151,4.577,8.308,23.83,8.448,15.112,6.24,3.81,19.31,12.585,11.902,43.467,36.286,15.86,9.95,22.577,14.518,11.169,8.09,7.32,20.324,8.299
2023-10-30 00:00:00+00:00,3.14,2.311,2.21,6.04,2.961,1.578,8.864,4.169,13.115,3.943,1.991,2.23,4.388,7.563,3.396,3.424,6.487,3.155,4.703,2.225,37.431,35.325,16.035,11.163,6.077,4.886,9.757,32.398,3.723,59.298,7.961,21.17,6.776,6.336,6.462,5.168,3.524,24.545,17.139,4.624,8.005,23.782,8.314,15.333,6.124,3.863,19.327,12.587,12.035,44.563,36.024,15.053,9.837,23.149,14.518,10.994,8.37,7.404,19.817,8.105
2023-10-31 00:00:00+00:00,3.139,2.273,2.221,6.091,2.911,1.582,8.69,4.05,13.202,3.961,1.951,2.185,4.464,7.681,3.363,3.411,6.445,3.142,4.781,2.176,38.103,35.978,15.75,10.779,6.33,4.981,10.073,33.8,3.733,62.008,8.074,21.726,6.801,6.42,6.407,5.024,3.422,25.049,17.605,4.572,7.906,23.701,8.531,15.092,6.248,3.787,19.387,12.549,11.522,46.477,36.8,14.886,9.729,23.298,14.921,11.201,8.041,7.407,20.612,8.31
2023-11-01 00:00:00+00:00,3.218,2.333,2.23,6.226,2.915,1.568,8.695,4.22,13.241,3.975,1.951,2.217,4.413,7.622,3.457,3.485,6.63,3.258,4.682,2.238,39.784,36.28,15.588,10.78,6.319,5.066,10.001,33.833,3.766,61.356,8.054,21.318,6.818,6.645,6.27,5.16,3.502,24.973,17.621,4.502,8.308,23.814,8.439,15.37,6.098,3.962,19.998,12.008,11.753,43.892,38.093,15.096,9.846,22.345,14.945,11.057,8.074,7.394,20.474,8.535
2023-11-02 00:00:00+00:00,3.299,2.392,2.235,6.207,2.927,1.593,8.784,4.167,13.101,3.961,1.93,2.229,4.49,7.697,3.489,3.482,6.653,3.328,4.771,2.228,38.542,35.69,16.034,10.928,6.305,5.18,10.096,32.755,3.734,59.895,8.024,21.14,6.85,6.587,6.165,5.124,3.577,24.715,17.345,4.532,8.459,23.618,8.332,15.557,6.338,3.989,19.722,11.897,11.554,44.182,38.712,15.346,9.79,22.8,14.873,11.295,8.017,7.47,21.111,8.375
2023-11-03 00:00:00+00:00,3.376,2.411,2.276,6.313,3.008,1.614,8.954,4.167,13.504,4.103,2.008,2.281,4.513,7.822,3.457,3.569,6.834,3.337,4.842,2.289,38.252,36.666,16.449,11.104,6.354,5.36,11.245,33.74,3.838,59.495,8.258,21.561,7.028,6.511,6.403,5.28,3.675,25.451,17.665,4.685,8.564,24.361,8.295,15.337,6.42,4.085,20.135,11.723,12.104,45.92,38.77,15.6,9.909,23.208,15.234,11.235,8.089,7.565,21.052,8.727
2023-11-04 00:00:00+00:00,3.394,2.45,2.303,6.552,3.121,1.684,9.048,4.264,13.521,4.136,1.965,2.311,4.658,7.972,3.536,3.711,6.879,3.426,4.848,2.443,39.356,36.965,16.372,11.185,6.29,5.558,10.476,33.272,3.904,59.911,8.417,22.334,7.229,6.664,6.512,5.271,3.704,25.369,18.064,4.664,8.903,24.629,8.307,15.79,6.613,4.266,20.39,11.856,12.621,48.647,38.246,15.519,10.412,24.054,15.436,11.556,8.154,7.561,21.377,9.164
2023-11-05 00:00:00+00:00,3.37,2.513,2.33,6.655,2.987,1.727,8.931,4.302,13.703,4.262,1.996,2.386,4.638,8.098,3.617,3.723,6.893,3.562,5.005,2.438,39.955,36.435,16.807,11.319,6.707,5.611,10.867,33.812,3.936,57.401,8.313,21.803,7.162,6.865,6.452,5.502,3.698,25.795,18.214,4.68,8.875,25.528,8.553,15.843,6.667,4.323,20.809,12.415,12.72,45.19,37.331,15.974,10.123,23.765,15.381,11.801,8.436,7.727,20.886,9.104
2023-11-06 00:00:00+00:00,3.412,2.538,2.374,6.663,3.107,1.721,9.033,4.319,13.304,4.304,2.045,2.404,4.653,7.993,3.703,3.75,6.775,3.532,5.053,2.485,41.134,35.8,16.673,11.138,6.824,5.705,11.054,33.97,3.806,57.234,8.213,21.488,7.143,6.716,6.483,5.459,3.678,24.846,17.945,4.704,8.751,25.072,8.85,15.842,6.712,4.23,20.39,12.709,12.638,43.791,38.721,16.167,9.912,23.72,15.339,11.505,8.356,7.548,20.49,9.176
2023-11-07 00:00:00+00:00,3.416,2.576,2.428,6.55,3.092,1.715,8.996,4.403,12.963,4.228,2.074,2.445,4.582,8.032,3.551,3.64,6.822,3.341,5.03,2.503,40.116,35.059,16.833,11.382,6.696,5.769,10.725,33.288,3.985,57.15,8.221,21.648,6.835,6.839,6.653,5.43,3.673,24.013,17.852,4.771,8.647,24.757,9.745,15.791,6.608,4.251,19.789,12.496,12.378,44.867,38.582,16.085,10.185,23.817,14.925,11.674,8.191,7.677,20.744,9.02
2023-11-08 00:00:00+00:00,3.236,2.531,2.34,6.408,2.785,1.613,8.675,4.224,12.997,4.113,1.93,2.408,4.548,7.711,3.639,3.613,6.741,3.247,4.938,2.423,39.3,35.133,16.469,11.033,6.638,5.707,10.575,32.961,3.954,57.65,8.002,21.2,7.074,6.771,6.444,5.438,3.768,23.546,17.625,4.641,8.511,24.462,8.637,15.44,6.514,4.225,19.086,12.408,12.205,43.272,37.742,16.565,10.116,23.533,14.952,11.354,8.485,7.5,20.222,9.045
2023-11-09 00:00:00+00:00,3.426,2.515,2.348,6.431,3.082,1.705,8.487,4.248,13.035,4.159,2.041,2.468,4.574,7.745,3.537,3.637,6.658,3.433,4.952,2.541,40.044,34.528,16.396,11.418,6.53,5.722,10.428,32.099,3.926,57.516,8.069,20.662,6.992,6.91,6.612,5.352,3.617,24.437,17.587,4.823,8.473,24.17,8.837,15.656,6.479,4.227,20.496,12.286,12.024,42.993,39.139,16.257,9.895,23.517,14.658,10.716,8.402,7.619,19.99,9.412
2023-11-10 00:00:00+00:00,3.403,2.539,2.35,6.382,3.029,1.699,8.441,4.133,13.074,4.128,1.964,2.471,4.637,7.993,3.501,3.584,6.658,3.348,4.922,2.632,39.009,34.973,16.321,11.232,6.511,5.626,10.206,31.583,4.054,56.067,7.808,20.677,6.841,6.716,6.728,5.342,3.551,24.392,17.111,4.657,8.365,24.105,8.647,15.173,6.624,4.228,18.615,12.424,12.176,43.098,38.209,15.868,9.998,23.467,14.668,10.95,8.218,7.541,19.547,9.545
2023-11-11 00:00:00+00:00,3.365,2.551,2.432,6.468,3.064,1.699,8.816,4.171,13.06,4.166,2.026,2.51,4.64,7.934,3.598,3.616,6.748,3.416,5.017,2.638,38.162,34.791,16.324,11.076,6.808,5.667,10.12,31.413,3.925,56.648,7.867,20.754,6.978,6.679,6.669,5.315,3.581,23.992,17.112,4.773,8.536,23.983,8.396,15.116,6.583,4.248,18.32,12.356,12.165,43.397,37.181,16.239,10.04,24.282,15.107,10.789,8.246,7.541,19.899,9.365
2023-11-12 00:00:00+00:00,3.42,2.543,2.474,6.393,2.924,1.69,8.702,4.188,12.704,4.149,2.022,2.487,4.61,7.871,3.619,3.584,6.683,3.347,4.976,2.66,37.915,34.862,16.257,11.123,6.562,5.675,10.138,31.323,3.931,56.331,7.819,20.546,6.95,6.635,6.655,5.234,3.785,24.708,17.121,4.67,8.482,23.409,8.65,15.082,6.504,4.266,19.312,12.682,12.121,42.088,36.443,16.268,10.181,23.92,14.825,11.121,8.399,7.433,20.716,9.483
2023-11-13 00:00:00+00:00,3.37,2.509,2.392,6.405,2.949,1.685,8.387,3.972,12.893,4.123,1.997,2.389,4.589,7.912,3.602,3.575,6.547,3.315,4.854,2.62,37.235,34.097,16.246,10.913,6.423,5.551,9.746,30.936,3.934,56.642,7.864,19.867,6.791,6.548,6.33,5.314,3.748,24.2,16.659,4.724,8.481,23.596,8.444,14.924,6.517,4.071,18.633,12.859,12.203,41.884,35.308,15.447,10.086,23.64,14.921,10.851,8.28,7.236,20.64,9.158
2023-11-14 00:00:00+00:00,3.281,2.442,2.446,6.289,2.865,1.651,8.31,3.868,12.788,3.997,1.947,2.339,4.404,7.672,3.471,3.546,6.402,3.277,4.69,2.578,37.298,34.136,16.213,10.859,6.423,5.42,9.778,29.809,3.872,55.304,7.658,19.747,6.762,6.542,6.362,5.203,3.618,23.372,16.344,4.678,8.448,23.359,8.713,14.219,6.275,4.082,18.356,12.299,12.005,41.421,34.773,15.434,9.971,23.409,14.598,10.728,8.286,7.276,19.526,9.259
2023-11-15 00:00:00+00:00,3.222,2.483,2.39,6.19,2.838,1.654,8.143,3.394,12.142,3.901,1.916,2.342,4.438,7.647,3.47,3.42,6.175,3.314,4.706,2.576,35.11,32.823,15.586,10.537,6.335,5.365,9.563,29.152,3.872,52.322,7.743,18.991,6.844,6.404,6.361,5.179,3.329,21.77,16.412,4.639,7.933,22.521,8.418,13.603,6.334,4.021,18.105,12.304,11.746,39.474,33.592,15.502,9.664,22.22,13.809,10.626,7.958,6.879,18.917,9.169
2023-11-16 00:00:00+00:00,2.96,2.406,2.292,5.986,2.572,1.606,7.935,3.454,12.091,3.7,1.841,2.2,4.339,7.293,3.144,3.15,6.052,3.119,4.577,2.169,34.695,32.465,15.203,10.135,6.128,5.066,9.191,29.657,3.821,51.645,7.724,18.024,6.76,6.295,6.078,4.956,3.407,22.008,15.785,4.679,8.079,21.49,8.829,13.514,6.199,3.87,17.953,11.908,11.506,40.697,34.271,15.095,9.513,21.777,13.587,10.68,7.758,7.033,19.143,8.959
2023-11-17 00:00:00+00:00,3.139,2.401,2.301,6.141,2.683,1.508,8.015,3.898,12.258,3.815,1.829,2.219,4.356,7.42,3.312,3.307,6.128,3.187,4.668,2.415,35.781,32.698,15.465,10.17,6.361,4.986,8.832,29.816,3.779,53.632,7.57,18.734,6.428,6.314,5.993,4.955,3.587,22.948,16.066,4.607,7.736,21.994,8.658,13.569,6.201,3.996,17.861,12.031,11.045,38.295,34.335,15.62,9.354,21.913,14.195,10.5,7.652,7.051,19.426,8.854
2023-11-18 00:00:00+00:00,3.223,2.382,2.287,6.151,2.584,1.525,8.241,3.904,12.542,3.799,1.897,2.263,4.368,7.423,3.332,3.441,6.428,3.269,4.637,2.351,36.725,33.711,15.728,10.448,6.289,4.869,8.74,31.251,3.922,55.848,7.745,19.354,6.753,6.306,6.02,5.218,3.618,23.386,16.07,4.551,7.992,22.718,8.835,13.733,6.256,4.022,17.796,12.075,11.765,38.415,34.234,15.664,9.598,21.974,14.238,10.802,7.792,7.277,19.999,9.223
2023-11-19 00:00:00+00:00,3.298,2.442,2.365,6.118,2.754,1.529,8.329,3.853,12.529,3.8,1.893,2.276,4.382,7.542,3.522,3.403,6.47,3.282,4.713,2.379,37.116,34.05,16.072,10.371,6.461,4.934,8.678,31.962,3.734,55.016,7.659,18.243,6.817,6.281,6.231,5.269,3.645,22.983,16.036,4.609,8.083,23.237,9.248,14.314,6.313,4.058,18.194,12.574,11.75,39.362,34.247,14.905,9.688,22.89,14.191,10.492,7.719,7.204,19.794,9.013
2023-11-20 00:00:00+00:00,3.268,2.37,2.288,5.916,2.667,1.517,8.081,3.762,12.155,3.792,1.878,2.185,4.277,7.198,3.428,3.355,6.295,3.279,4.694,2.365,36.562,33.135,15.392,10.122,6.322,4.727,8.67,30.291,3.803,55.713,7.547,19.594,6.714,6.418,5.865,5.166,3.562,22.999,16.452,4.388,7.977,22.681,9.09,14.157,6.282,3.962,17.75,12.127,11.432,38.006,33.346,14.848,9.854,23.939,13.6,10.421,7.845,7.183,19.874,8.804
2023-11-21 00:00:00+00:00,3.157,2.311,2.26,5.814,2.645,1.488,8.129,3.633,12.224,3.759,1.787,2.186,4.292,7.078,3.184,3.266,6.268,3.096,4.556,2.247,36.165,33.272,14.941,10.138,6.217,4.817,8.616,30.419,3.659,55.024,7.542,19.317,6.464,6.136,5.9,5.057,3.353,22.226,16.302,4.282,8.204,21.622,8.683,14.253,6.235,3.972,18.144,12.078,10.871,38.095,33.977,14.322,9.3,22.574,13.823,10.34,7.701,6.943,18.62,8.728
2023-11-22 00:00:00+00:00,2.884,2.121,2.114,5.452,2.483,1.385,7.424,3.335,11.475,3.479,1.664,2.051,3.953,6.704,3.133,3.083,5.784,2.965,4.212,2.162,35.027,31.206,14.419,9.504,5.966,4.468,8.07,28.189,3.09,53.072,6.932,17.99,6.011,5.76,5.49,4.619,3.222,21.301,14.955,3.987,7.404,20.673,8.129,13.201,5.593,3.577,16.587,10.817,10.488,37.73,31.475,13.388,8.979,20.818,12.661,9.338,7.306,6.47,17.715,7.963
2023-11-23 00:00:00+00:00,2.818,2.042,2.063,5.276,2.403,1.361,7.447,3.291,11.294,3.389,1.629,1.977,3.709,6.651,2.905,2.889,5.69,2.928,4.193,2.115,34.516,30.527,14.128,9.351,6.014,4.361,8.088,27.515,3.249,52.09,6.81,17.863,5.904,5.489,5.482,4.547,3.024,20.646,14.634,3.306,7.218,20.16,7.903,12.834,5.46,3.386,16.0,10.641,10.24,36.489,31.536,13.246,8.896,20.798,12.474,9.359,6.959,6.391,16.741,7.811
2023-11-24 00:00:00+00:00,2.797,2.072,2.063,5.251,2.441,1.42,7.468,3.272,11.465,3.284,1.665,1.991,3.343,6.547,2.875,2.973,5.753,2.903,4.17,2.044,35.539,31.15,14.364,9.542,5.905,4.298,8.421,28.463,3.161,52.71,6.778,18.004,6.04,5.739,5.531,4.574,2.968,21.059,14.558,3.489,7.241,20.902,7.853,12.786,5.649,3.364,16.336,11.023,10.06,37.154,32.652,13.377,8.641,20.789,12.885,9.419,7.421,6.375,17.401,8.12
2023-11-25 00:00:00+00:00,2.673,2.02,2.046,5.003,2.454,1.356,7.477,3.31,11.155,3.283,1.675,1.897,3.463,6.515,2.971,2.839,5.611,2.856,4.136,2.069,34.047,30.907,14.567,9.484,5.759,4.243,8.059,27.697,3.082,51.891,6.8,17.599,5.86,5.474,5.475,4.561,2.945,21.214,14.415,3.715,7.128,20.268,7.956,12.718,5.678,3.423,16.514,10.816,10.296,37.421,32.135,12.933,8.477,20.537,12.84,9.408,7.091,6.277,17.497,7.808
